timestamp,experiment_id,experiment_name,phase,memory,conversation_index,name_prefix,seed,question,answer,gold_answer,category,judge,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_bytes,network_cloud_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,coordinator_asked_responder,memories_returned,top_k,search_calls,error
2026-04-28T14:42:14.708907+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_warmup,warmup,mem0,0,test_,,,"{""status"": ""success"", ""backend"": ""mem0"", ""warmed"": true}",,,,,0.0,0.0,0.0,1107.0315679971827,900.3486449946649,206.68292300251778,4689000,69503000,372736,1134592,0.0,0.0,1193,53787,0,0.0,0,0.0,0,0.0,,,,,
2026-04-28T14:42:17.596856+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,1,Caroline: Hey Mel! Good to see you! How have you been?,,,,,0.0,0.0,0.0,2887.3377519921632,2578.6193829990225,308.71836899314076,41593000,323707000,0.0,1773568,0.0,483328.0,1836,312919,0,0.0,2437,0.00025936,2437,0.00025936,,,,,
2026-04-28T14:42:18.613982+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,2,Melanie: Hey Caroline! Good to see you! I'm swamped with the kids & work. What's up with you? Anything new?,,,,,0.0,0.0,0.0,1016.706216003513,758.0508380051469,258.655377998366,4641000,120787000,4096,536576,0.0,417792.0,1874,97829,0,0.0,919,0.0000934,919,0.0000934,,,,,
2026-04-28T14:42:20.994389+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,3,Caroline: I went to a LGBTQ support group yesterday and it was so powerful.,,,,,0.0,0.0,0.0,2379.992857997422,2172.8004939941457,207.19236400327645,6940000,231253000,0.0,806912,0.0,81920.0,1811,174515,0,0.0,2494,0.00026654,2494,0.00026654,,,,,
2026-04-28T14:42:21.794682+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,4,"Melanie: Wow, that's cool, Caroline! What happened that was so awesome? Did you hear any inspiring stories?",,,,,0.0,0.0,0.0,799.8137159884209,594.1043639904819,205.70935199793894,4774000,304752000,266240,1617920,0.0,32768.0,1874,124191,0,0.0,915,0.000093,915,0.000093,,,,,
2026-04-28T14:42:24.503284+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,5,Caroline: The transgender stories were so inspiring! I was so happy and thankful for all the support. [Sharing image tha,,,,,0.0,0.0,0.0,2708.200820008642,2501.164961999166,207.03585800947621,40726000,253172000,0.0,290816,0.0,450560.0,2045,346299,0,0.0,2599,0.00029674,2599,0.00029674,,,,,
2026-04-28T14:42:25.543348+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,6,"Melanie: Wow, love that painting! So cool you found such a helpful group. What's it done for you?",,,,,0.0,0.0,0.0,1039.6548169956077,833.3843419968616,206.27047499874607,5177000,115137000,0.0,835584,0.0,32768.0,1854,126492,0,0.0,916,0.0000934,916,0.0000934,,,,,
2026-04-28T14:42:29.267969+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,7,Caroline: The support group has made me feel accepted and given me courage to embrace myself.,,,,,0.0,0.0,0.0,3724.2137909925077,3519.560325992643,204.6534649998648,42420000,433240000,0.0,557056,0.0,466944.0,1849,467369,0,0.0,2659,0.0003197,2659,0.0003197,,,,,
2026-04-28T14:42:30.143062+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,8,Melanie: That's really cool. You've got guts. What now?,,,,,0.0,0.0,0.0,874.7153409931343,668.9320680015953,205.78327299153898,4396000,110413000,0.0,0.0,0.0,57344.0,1770,129559,0,0.0,905,0.000092,905,0.000092,,,,,
2026-04-28T14:42:33.968694+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,9,"Caroline: Gonna continue my edu and check out career options, which is pretty exciting!",,,,,0.0,0.0,0.0,3825.235918004182,3568.617191995145,256.61872600903735,45200000,346512000,0.0,0.0,0.0,405504.0,1835,402460,0,0.0,2737,0.00034332,2737,0.00034332,,,,,
2026-04-28T14:42:35.006161+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,10,"Melanie: Wow, Caroline! What kinda jobs are you thinkin' of? Anything that stands out?",,,,,0.0,0.0,0.0,1037.0687889953842,727.0552999980282,310.01348899735603,4734000,113797000,258048,0.0,0.0,49152.0,1832,97869,0,0.0,913,0.0000928,913,0.0000928,,,,,
2026-04-28T14:42:38.413094+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,11,Caroline: I'm keen on counseling or working in mental health - I'd love to support those with similar issues.,,,,,0.0,0.0,0.0,3406.4969970058883,3199.5282900024904,206.96870700339787,42282000,293653000,0.0,0.0,0.0,335872.0,1882,298611,0,0.0,2788,0.00035304,2788,0.00035304,,,,,
2026-04-28T14:42:39.131924+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,12,Melanie: You'd be a great counselor! Your empathy and understanding will really help the people you work with. By the wa,,,,,0.0,0.0,0.0,718.4308969881386,409.64946799795143,308.7814289901871,4247000,122190000,0.0,143360,0.0,90112.0,2063,183731,0,0.0,942,0.0000957,942,0.0000957,,,,,
2026-04-28T14:42:44.248548+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,13,"Caroline: Thanks, Melanie! That's really sweet. Is this your own painting?",,,,,0.0,0.0,0.0,5116.225927995401,4910.09574700729,206.13018098811153,44942000,381258000,0.0,135168,0.0,565248.0,1876,385526,0,0.0,2877,0.0003815,2877,0.0003815,,,,,
2026-04-28T14:42:47.555975+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,14,"Melanie: Yeah, I painted that lake sunrise last year! It's special to me.",,,,,0.0,0.0,0.0,3307.0290080067934,2690.964530003839,616.0644780029543,28809000,328622000,0.0,184320,0.0,847872.0,1852,384315,0,0.0,2712,0.00033176,2712,0.00033176,,,,,
2026-04-28T14:42:52.454919+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,15,"Caroline: Wow, Melanie! The colors really blend nicely. Painting looks like a great outlet for expressing yourself.",,,,,0.0,0.0,0.0,4898.553393999464,4692.8536880004685,205.69970599899534,23963000,349292000,0.0,303104,0.0,360448.0,1893,321330,0,0.0,3000,0.00041138,3000,0.00041138,,,,,
2026-04-28T14:42:58.021083+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,16,"Melanie: Thanks, Caroline! Painting's a fun way to express my feelings and get creative. It's a great way to relax after",,,,,0.0,0.0,0.0,5565.777233001427,5359.710471995641,206.06676100578625,78841000,416692000,0.0,40960,0.0,1277952.0,1981,497941,0,0.0,3034,0.00042064,3034,0.00042064,,,,,
2026-04-28T14:43:02.698087+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,17,"Caroline: Totally agree, Mel. Relaxing and expressing ourselves is key. Well, I'm off to go do some research.",,,,,0.0,0.0,0.0,4676.605040003778,4469.512533993111,207.09250601066742,26701000,359448000,0.0,544768,0.0,1314816.0,1923,371782,0,0.0,2982,0.00040736,2982,0.00040736,,,,,
2026-04-28T14:43:06.900099+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,1,18,"Melanie: Yep, Caroline. Taking care of ourselves is vital. I'm off to go swimming with the kids. Talk to you soon!",,,,,0.0,0.0,0.0,4201.618334001978,3994.5705740101403,207.04775999183767,145681000,339593000,0.0,274432,0.0,548864.0,1892,389502,0,0.0,2882,0.00038002,2882,0.00038002,,,,,
2026-04-28T14:43:11.388029+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,19,"Melanie: Hey Caroline, since we last chatted, I've had a lot of things happening to me. I ran a charity race for mental ",,,,,0.0,0.0,0.0,4487.529944992275,4280.440031987382,207.08991300489288,44015000,335094000,0.0,0.0,0.0,987136.0,2074,390605,0,0.0,2970,0.00040026,2970,0.00040026,,,,,
2026-04-28T14:43:16.339235+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,20,"Caroline: That charity race sounds great, Mel! Making a difference & raising awareness for mental health is super reward",,,,,0.0,0.0,0.0,4950.829886991414,4743.79582698748,207.03406000393443,45320000,358415000,0.0,0.0,0.0,1101824.0,1949,393068,0,0.0,2931,0.00039048,2931,0.00039048,,,,,
2026-04-28T14:43:20.974951+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,21,"Melanie: Thanks, Caroline! The event was really thought-provoking. I'm starting to realize that self-care is really impo",,,,,0.0,0.0,0.0,4635.292152001057,4429.43991899665,205.85223300440703,45430000,347608000,0.0,0.0,0.0,1028096.0,2002,480848,0,0.0,2966,0.0003983,2966,0.0003983,,,,,
2026-04-28T14:43:26.473180+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,22,"Caroline: I totally agree, Melanie. Taking care of ourselves is so important - even if it's not always easy. Great that ",,,,,0.0,0.0,0.0,5497.8430189948995,5292.10837399296,205.7346450019395,45869000,434451000,0.0,0.0,0.0,745472.0,1999,446324,0,0.0,3138,0.00045288,3138,0.00045288,,,,,
2026-04-28T14:43:30.371190+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,23,"Melanie: Yeah, it's tough. So I'm carving out some me-time each day - running, reading, or playing my violin - which ref",,,,,0.0,0.0,0.0,3897.614874993451,3692.609198988066,205.00567600538488,43354000,248593000,0.0,61440,0.0,483328.0,2017,306085,0,0.0,2765,0.00034162,2765,0.00034162,,,,,
2026-04-28T14:43:35.232594+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,24,"Caroline: That's great, Mel! Taking time for yourself is so important. You're doing an awesome job looking after yoursel",,,,,0.0,0.0,0.0,4861.000229007914,4603.763077000622,257.237152007292,44174000,365560000,0.0,32768,0.0,458752.0,1920,353969,0,0.0,2965,0.00040204,2965,0.00040204,,,,,
2026-04-28T14:43:39.824959+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,25,"Melanie: Thanks, Caroline. It's still a work in progress, but I'm doing my best. My kids are so excited about summer bre",,,,,0.0,0.0,0.0,4591.96405998955,4386.656879985821,205.30718000372872,44532000,343697000,0.0,77824,0.0,503808.0,1982,389504,0,0.0,3000,0.00041094,3000,0.00041094,,,,,
2026-04-28T14:43:45.302185+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,26,Caroline: Researching adoption agencies — it's been a dream to have a family and give a loving home to kids who need it.,,,,,0.0,0.0,0.0,5476.843453012407,5270.562204008456,206.2812490039505,45276000,398328000,0.0,196608,0.0,614400.0,1975,484541,0,0.0,2972,0.0004039,2972,0.0004039,,,,,
2026-04-28T14:43:45.910143+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,27,"Melanie: Wow, Caroline! That's awesome! Taking in kids in need - you're so kind. Your future family is gonna be so lucky",,,,,0.0,0.0,0.0,607.530121007585,401.5667170024244,205.96340400516056,3845000,83638000,0.0,0.0,0.0,0.0,1914,46332,0,0.0,923,0.0000938,923,0.0000938,,,,,
2026-04-28T14:43:51.589662+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,28,"Caroline: Thanks, Mel! My goal is to give kids a loving home. I'm truly grateful for all the support I've got from frien",,,,,0.0,0.0,0.0,5679.099499000586,5474.417122008163,204.6823769924231,46438000,422438000,0.0,544768,0.0,614400.0,2323,445524,0,0.0,3251,0.00047318,3251,0.00047318,,,,,
2026-04-28T14:43:52.687958+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,29,"Melanie: Wow, that agency looks great! What made you pick it?",,,,,0.0,0.0,0.0,1097.9017360077705,892.8452210093383,205.05651499843225,4578000,162163000,0.0,0.0,0.0,483328.0,1784,144933,0,0.0,907,0.0000922,907,0.0000922,,,,,
2026-04-28T14:43:57.619451+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,30,Caroline: I chose them 'cause they help LGBTQ+ folks with adoption. Their inclusivity and support really spoke to me.,,,,,0.0,0.0,0.0,4931.111757003237,4621.225701994263,309.8860550089739,45445000,387406000,0.0,0.0,0.0,565248.0,1963,440043,0,0.0,2924,0.00039018,2924,0.00039018,,,,,
2026-04-28T14:43:58.554104+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,31,"Melanie: That's great, Caroline! Loving the inclusivity and support. Anything you're excited for in the adoption process",,,,,0.0,0.0,0.0,934.2579719959758,524.835460993927,409.42251100204885,38902000,126995000,0.0,299008,0.0,147456.0,1904,98144,0,0.0,915,0.000093,915,0.000093,,,,,
2026-04-28T14:44:02.905639+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,32,"Caroline: I'm thrilled to make a family for kids who need one. It'll be tough as a single parent, but I'm up for the cha",,,,,0.0,0.0,0.0,4351.13176399318,4144.058279998717,207.07348399446346,10174000,332287000,0.0,0.0,0.0,225280.0,1911,299582,0,0.0,2932,0.00039166,2932,0.00039166,,,,,
2026-04-28T14:44:03.684611+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,33,Melanie: You're doing something amazing! Creating a family for those kids is so lovely. You'll be an awesome mom! Good l,,,,,0.0,0.0,0.0,778.5731559997657,417.5277059985092,361.04545000125654,38604000,130796000,0.0,0.0,0.0,98304.0,1906,188287,0,0.0,918,0.0000933,918,0.0000933,,,,,
2026-04-28T14:44:07.989494+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,34,"Caroline: Thanks, Melanie! Your kind words really mean a lot. I'll do my best to make sure these kids have a safe and lo",,,,,0.0,0.0,0.0,4304.479447004269,4097.453574999236,207.0258720050333,9955000,512494000,0.0,0.0,0.0,454656.0,1914,267879,0,0.0,2995,0.00040986,2995,0.00040986,,,,,
2026-04-28T14:44:08.757411+00:00,7ee2c77dd68f,test_mem0_conv0_unconstrained_load,load,mem0,0,test_,2,35,"Melanie: No doubts, Caroline. You have such a caring heart - they'll get all the love and stability they need! Excited f",,,,,0.0,0.0,0.0,767.4902329890756,457.90886899339966,309.58136399567593,41627000,125740000,0.0,0.0,0.0,81920.0,1923,188490,0,0.0,923,0.0000938,923,0.0000938,,,,,
